Video Link,Video Views,Video Title,Channel URL,Creator Name,Creator Gender,Total Channel Subcribers,Total Chanel Views,Duration of Video,Duration in Seconds,Date of Video Upload,No of Likes,Language of the Video,Subtitle,Video Description,Hashtags,No of Comments,Date of the Last Comment,Maximum Quality of the Video,No of Videos the Channel,No of Playlist,Premiered or Not,Community Engagement (Posts per week),Intern Who Collected the Data
https://youtu.be/Msg1Zk4G1F0,7471711,Bollywood Movies Destroyed Logic & Gravity,https://www.youtube.com/c/TriggeredInsaan,Nischay Malhan,Male,16900000,2716883789,0:12:37,757,17/09/2022,648000,Hindi,Yes,Yes,1,20549,25/09/2022,1080,268,12,No,0,Harshit Prajapat
https://youtu.be/MSPTx9jKr3A,5736588,Byju's SCAM ?? | How Byju's is Killing The Youth ? | Business Case Study,https://www.youtube.com/c/AdityaSaini1505/featured,Aditya Saini,Male,578000,62982011,0:13:26,806,01/12/2021,151000,Hindi,No,Yes,11,9006,23/09/2022,1080,163,4,No,3,Aakash Dodia
https://youtu.be/-mVurg6MPlA,1152425,Sniping with NASA Wifi be like,https://www.youtube.com/c/ICECODM,ICE,N/A,651000,210691380,0:01:41,101,22/08/2021,40000,English,Yes,No,3,1775,25/09/2022,1080,296,1,No,0,Harshit Prajapat
https://youtu.be/mX3ZWEG9lyw,6052258,Hiroshima and Nagasaki | Why USA destroyed Japan? | WW2 | Dhruv Rathee,https://www.youtube.com/c/dhruvrathee,Dhruv Rathee,Male,8690000,1102259610,0:31:38,"1,898.00",01/09/2022,261000,Hindi,Yes,Yes,0,12612,25/09/2022,1080,487,23,No,1,Harshit Prajapat
https://youtu.be/myHAv5veJUw,58612689,Types Of People During Diwali | Ashish Chanchlani,https://www.youtube.com/c/ashishchanchlanivines,Ashish Chanchlani,Male,28700000,4104120507,0:06:14,374,18/10/2017,1700000,Hindi,Yes,Yes,0,30431,25/09/2022,1080,147,18,No,0,Harshit Prajapat
https://youtu.be/n07bF8TiDqg,1753744,99% of Players Can't Do This..,https://www.youtube.com/c/Ashstudio7HD,AshStudio7,N/A,5700000,1267778130,0:08:10,490,29/07/2022,15000,English,No,Yes,0,330,17/09/2022,1080,261,3,No,0,Thinesh
https://youtu.be/n0QxPIGDKn4,10361574,Babu & Mothalali Phone call Akathu Keri Mothalali Karikku,https://www.youtube.com/c/Karikku_Fresh,Karikku Fresh,N/A,8460000,1314522853,0:05:43,343,27/03/2020,620000,Malayalam,Yes,Yes,3,13000,09/10/2022,1080,116,7,No,0,Sanjay Lakshmanan
https://youtu.be/n5x7GLl-mMo,41888592,How One Man In Egypt Is Keeping This 200-Year-Old Tile Tradition Alive | Still Standing,https://www.youtube.com/user/businessinsider,Business Insider,Company,6870000,3139694002,0:06:22,382,16/07/2021,398000,English,Yes,Yes,3,15000,21/09/2022,1080,5322,78,Yes,14,Shashank
https://youtu.be/nAULsoAQn2g,15049652,Fluffy Loves India | Gabriel Iglesias,https://www.youtube.com/c/fluffyguy,Gabriel Iglesias,Male,5620000,1057771037,0:26:50,"1,610.00",07/01/2021,298000,English,Yes,Yes,1,6879,25/09/2022,1080,463,22,No,0,Harshit Prajapat
https://youtu.be/nEBVXO8xnFs,1156860,How DUBAI's Secret STRATEGY made it SUPER RICH & SUPER POWERFUL? : Dubai Growth case study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,12:16:38,"44,198.00",05/07/2022,31633,English,Yes,Yes,5,2200,23/09/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/njKP3FqW3Sk,1159223,MIT 6.S191 (2020): Introduction to Deep Learning,https://www.youtube.com/user/Zan560,Alexander,Male,143000,6725088,0:52:51,"3,171.00",02/08/2020,22000,English,Yes,Yes,1,513,22/08/2022,1080,63,2,No,1,Shashank
https://youtu.be/nNp21zTeCDc,4947683,The Future of Solid State Wind Energy - No More Blades,https://www.youtube.com/c/UndecidedMF,Matt Ferrell,Male,1040000,105621255,0:12:30,750,18/05/2021,134000,English,Yes,Yes,0,8449,25/09/2022,2160,231,34,No,2,Harshit Prajapat
https://youtu.be/nRDysNZdMvU,182692329,Babies Laughing At Pets | The Dodo,https://www.youtube.com/user/TheDodoSite,The Dodo,Male,12040000,8126806761,0:00:35,35,23/12/2015,369000,English,No,Yes,0,5372,23/09/2022,1080,7000,190,No,7,Aakash Dodia
https://youtu.be/ntgRflxp-5c,2219740,ONAM SADHYA 100 Verieties Of SEA FOOD Sadhya Tasting 100 Fish Items In Our Village,https://www.youtube.com/c/VillageFoodChannelOfficial,Firoz Chuttipara,Male,6650000,920780064,0:16:52,"1,012.00",30/08/2020,105000,Malayalam,No,Yes,0,2893,25/01/2022,1080,331,9,No,5,Sanjay Lakshmanan
https://youtu.be/nXDuQ969I1g,478231,Best Smartphone for You - Live Suggestion (Amazon & Flipkart Sale),https://www.youtube.com/c/GyanTherapy,Rakesh,Male,131000,"374,454,044",1:42:12,"6,132.00",21/09/2022,25000,Hindi,No,Yes,2,"1,203",23/09/2022,1080,915,8,Yes,4,Adarsh
https://youtu.be/O2gVL2Ddwb4,116324675,DIY MINIATURE HOUSE FROM LITTLE BRICKS || 5-MINI-te Decor Crafts!,(16) 5-Minute DECOR - YouTube,5-Minutes Décor,Male,8790000,"2,504,718,854 ",0:15:08,908,31/03/2020,680000,English,Yes,Yes,0,13849,23/09/2022,1080,3300,9,No,0,Aakash Dodia
https://youtu.be/o9zCgPtsups,79402392,How To Train For Mass | Arnold Schwarzenegger's Blueprint Training Program,https://www.youtube.com/c/bodybuildingcom/featured,The Body builder,Male,5670000,875317110,0:17:12,"1,032.00",31/10/2015,921000,English,Yes,Yes,0,275141,23/09/2022,1080,420000,40,No,0,Aakash Dodia
https://youtu.be/OhJWg-0qdI0,45714569,UPSC Topper Mock Interview Srushti Jayant Deshmukh (Rank 5 CSE 2018),https://www.youtube.com/c/DrishtiIASEnglish,Drishti IAS English,N/A,2710000,213400522,0:31:53,"1,913.00",04/12/2019,1100000,English,No,Yes,0,25204,28/09/2022,1080,5500,56,Yes,21,Sanjay Lakshmanan
https://youtu.be/OiY80W2hC3E,989105,Soil Song | Save Soil | Conscious Planet,https://www.youtube.com/c/soundsofisha,Sounds of Isha,N/A,1140000,315250966,0:02:26,146,06/03/2022,32000,English,Yes,Yes,2,1110,25/09/2022,1080,279,53,No,0,Harshit Prajapat
https://youtu.be/ON-vFJbq1Vc,1563544,Decoding ZARA's Billion Dollar Business STRATEGY : Fashion Business Case Study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,0:14:40,880,27/08/2021,57452,English,Yes,Yes,3,2400,23/09/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/OSK4fPC966s,15269621,"THE 100,000 CALORIE CHALLENGE!",(7) ErikTheElectric - YouTube,Erik,Male,1190000,362498852,0:58:30,"3,510.00",05/06/2018,441000,English,Yes,Yes,0,39349,23/09/2022,1080,1000,11,No,0,Aakash Dodia
https://youtu.be/OUPoYA6H1VQ,6477279,Revealing 10 Secrets About My Illusions,https://www.youtube.com/c/ZachKingVine,Zach King,Male,14500000,2086860572,0:07:11,431,15/06/2022,212000,English,Yes,No,1,2356,25/09/2022,2160,399,9,No,1,Harshit Prajapat
https://youtu.be/oX6I6vs1EFs,26980683,Morning Yoga Workout Better Than The Gym Strength & Stretch,https://www.youtube.com/c/bohobeautiful,Juliana Spicoluk,Female,2550000,369297269,0:17:11,"1,031.00",19/08/2015,276000,English,Yes,Yes,0,5669,14/09/2022,1080,469,42,No,0,Sanjay Lakshmanan
https://youtu.be/oxmFyiPFB2k,3481811,"120,000 CALORIE CHALLENGE IN 48HRS!!",https://www.youtube.com/user/natefiggs,Nathan Figueroa ,Male,481000,113902239,0:33:26,"2,006.00",27/06/2018,56000,English,Yes,Yes,0,5837,23/09/2022,1080,828,5,No,3,Aakash Dodia
https://youtu.be/PCuyCJocJWg,11127534,Why This Stuff Costs $2700 Trillion Per Gram - Antimatter at CERN,https://www.youtube.com/c/physicsgirl,Dianna Cowern,Female,2530000,201958516,0:11:19,679,14/11/2019,218000,English,No,Yes,0,19409,18/03/2022,1080,195,12,No,0,Sanjay Lakshmanan
https://youtu.be/PdskV1e4Yic,3828885,Videos That Will Make You Smile - Restoring Faith in Humanity #12,https://www.youtube.com/channel/UCyeMfA-BNFtxd9gTGb9m9ug,Kindness For you,N/A,17300,12710198,0:10:34,634,18/11/2021,28000,English,No,No,0,1096,26/07/2022,1080,76,3,No,0,Harshit Prajapat
https://youtu.be/PFtBdafs_PM,621550,What to take on a high altitude trek Indiahikes,https://www.youtube.com/user/Indiahikes,Swathi,Female,99400,9649700,0:13:24,804,04/08/2016,9500,English,No,Yes,3,458,28/07/2022,1080,639,64,No,0,Sanjay Lakshmanan
https://youtu.be/PnnfhuHr6Lg,14424750,How to Track Stolen Phone? IMEI Tracking? Find IMEI of Stolen Phone? What to do?,(3) Technical Guruji - YouTube,Technical Guruji ,Male,22400000,3105053908,0:07:34,454,14/02/2017,342000,Hindi,No,Yes,0,25302,23/09/2022,1080,4600,16,No,0,Aakash Dodia
https://youtu.be/pTn6Ewhb27k,17523385,Why No One Has Measured The Speed Of Light,https://www.youtube.com/c/veritasium,Veritasium,N/A,12800000,1836286042,0:19:04,"1,144.00",31/10/2020,529000,English,Yes,Yes,0,104969,25/09/2022,2160,337,12,No,0,Harshit Prajapat
https://youtu.be/Pv65sev1388,7307333,Kaur Stars With Unbeaten 143 | Highlights - England v India | 2nd Women's Royal London ODI 2022,https://www.youtube.com/cricket,England & Wales Cricket Board,Male,1000000,"2,594,029,885",0:14:02,842,22/09/2022,90000,English,No,Yes,1,"4,796",23/09/2022,1080,800,200,No,1,Adarsh
https://youtu.be/p-y918t0PjE,581893,How to “BURN BELLY FAT” in 10 Steps! (100% Works) | Tamil,https://www.youtube.com/channel/UCjvd2JmIWGsEWPmLifUS4PA,Tharum Kumar,Male,366000,33220816,0:11:55,715,14/08/2022,37000,Tamil,No,Yes,0,2600,20/09/2022,1080,123,0,No,1,Thinesh
https://youtu.be/Q2hxlxWYTN0,10275218,4 Times I've Been CHEATED By Food Challenge Restaurants!!,(18) Randy Santel - YouTube,Randy Santel,Male,1480000,"452,992,965 ",0:13:33,813,09/05/2020,211000,English,Yes,Yes,11,12202,23/09/2022,1080,1300,40,Yes,1,Aakash Dodia
https://youtu.be/Q3xepG7dZMk,71782,What To Do After College??,https://www.youtube.com/c/RahulMyoutubeChannel,Rahul M,Male,437000,40888565,0:11:20,680,11/09/2022,5000,Tamil,No,Yes,0,476,20/09/2022,2160,452,14,No,2,Thinesh
https://youtu.be/q9qaEH9IM4g,129828,Episode 4 Recap | Marvel Studios' She-Hulk: Attorney at Law | Disney+,https://www.youtube.com/c/marvel,Marvel Entertainment,N/A,1960000,5183991691,0:00:43,43,14/09/2022,5200,English,Yes,Yes,0,504,18/09/2022,1080,8061,185,No,0,Thinesh
https://youtu.be/QAa2O_8wBUQ,11021922,What is Dark Matter and Dark Energy?,https://www.youtube.com/c/inanutshell,Kurzgesagt – In a Nutshell,N/A,19300000,2092567915,0:06:20,380,06/08/2015,248000,English,Yes,Yes,0,11843,23/09/2022,1080,163,8,No,0,Harshit Prajapat
https://youtu.be/QBCLsnxNd4Y,10504360,MALO - March of Progress,https://www.youtube.com/user/ThePrimeThanatos,The Prime Thanatos,Company,460000,126971627,0:07:07,427,18/11/2017,11500,English,No,Yes,0,2900,20/09/2022,720,639,10,No,1,Shashank
https://youtu.be/Qfb27jOJ2BE,191948,The Dark Side of Fitness Influencers: Why They're Ruining Your Life,https://www.youtube.com/channel/UCjvd2JmIWGsEWPmLifUS4PA,Tharum Kumar,Male,366000,33220816,0:10:39,639,28/08/2022,16000,Tamil,No,Yes,0,736,20/09/2022,1080,123,0,No,1,Thinesh
https://youtu.be/qInkR8P7q3M,1586945,Inside SpaceX's Mission to Send Humans into Deep Space | Foreign Correspondent,https://www.youtube.com/c/ABCNewsIndepth,ABC News In-depth,N/A,1120000,475535985,0:31:55,"1,915.00",30/09/2021,14000,English,Yes,Yes,0,1525,25/09/2022,1080,2116,39,Yes,0,Harshit Prajapat
https://youtu.be/QJfNpK7IM4A,462252,Touring an Incredible 72 Acre Colorado Mountaintop Estate!,https://www.youtube.com/c/EnesPlus/featured,Enes Plus,Male,549000,61932995,0:26:29,"1,589.00",11/09/2022,10000,English,Yes,Yes,1,480,24/09/2022,2160,74,8,No,0,Jaimo
https://youtu.be/qjQiPyDweG8,24506563,Ishq Hai OST | Without Dialogues | Rahat Fateh Ali Khan | Danish Taimoor | Minal Khan | ARY Digital,https://www.youtube.com/c/ARYDigitalasia,ARY Digital HD,N/A,34400000,27479278750,0:05:05,305,14/09/2021,167000,Hindi,No,No,3,2631,25/09/2022,1080,75876,313,No,341,Harshit Prajapat
https://youtu.be/QlUS5mUSHjo,2954751,What is Stock Market & How Does It Work? Introduction & Basics of Share Market Malayalam Ep 1,https://www.youtube.com/c/ShariqueSamsudheen,Sharique Samsudheen,Male,1100000,80845823,0:35:11,"2,111.00",23/03/2020,121000,Malayalam,No,Yes,0,12888,28/09/2021,1080,446,20,No,5,Sanjay Lakshmanan
https://youtu.be/QMXpfRw0KJE,113310,My Problem with Custom Exhausts | Bike Ride to Ladakh | 2022 | EP03 | 4K,https://www.youtube.com/c/AnuragSalgaonkar/featured,Anurag Salgaonkar,Male,179000,19864860,0:19:42,"1,182.00",04/09/2022,9200,English,No,Yes,0,740,13/09/2022,1080,105,6,No,1,Jaimo
https://youtu.be/Q-pX21LtnJI,229844,Gagan Pratap Maths,https://www.youtube.com/c/GaganPratapMaths,Gagan Pratap,Male,87029736 ,87605371,1:14:37,"4,477.00",22/09/2022,4678,Hindi,No,Yes,0,1500,25/09/2022,1080,1200,25,No,0,Sanjay Lakshmanan
https://youtu.be/QQm0wJgeG4s,29506,Crafting Narratives from the Past - William Dalrymple Manu S Pillai Vikram Sampath Parvati Sharma,https://www.youtube.com/c/DCBooksChannel,DC Books,N/A,216000,36067507,1:03:26,"3,806.00",02/12/2020,477,English,Yes,Yes,0,108,18/04/2022,1080,1500,45,No,7,Sanjay Lakshmanan
https://youtu.be/QuyiwPdpX1E,7593345,Jayasurya's Sis-in-Law Wedding Highlights,https://www.youtube.com/c/lumiereindia,lumiere Wedding Company,N/A,118000,40778687,0:09:10,550,10/08/2016,35000,Malayalam,Yes,Yes,3,734,28/09/2021,1080,162,2,No,0,Sanjay Lakshmanan
https://youtu.be/QWVKVcuEpBc,53174128,Driving Our Car Underwater | ???? ?? ???? ??? ??? ?? ?????? | Khel Khatam,(8) Crazy XYZ - YouTube,Crazy XYZ,Male,23000000,6113578883,0:08:26,506,19/08/2020,1100000,Hindi,No,Yes,0,29234,23/09/2022,1080,1100,5,No,1,Aakash Dodia
https://youtu.be/R1Ia8jA84ms,751887,Sir Ravindra Jadeja | A Masterclass In Fielding (Compilation),https://www.youtube.com/c/EdwardsCricket,NOT GIVEN,Male,1900000,"3,178,945",0:02:32,152,10/09/2022,7100,English,No,Yes,3,183,23/09/2022,360,88,12,No,2,Adarsh
https://youtu.be/r7x_Xa0b5nk,642682,How RAPIDO is secretly STEALING OLA and UBER's profits to break the duopoly? : Business Case study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,0:13:50,830,13/09/2022,20311,English,Yes,Yes,5,847,23/09/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/rC971Xor3sk,10790740,10 Tattoo DON'Ts!! How To Avoid STUPID Tattoos,https://www.youtube.com/c/AlphaMconsulting,alpha m.,Male,6580000,"1,178,027,300 ",0:04:59,299,09/03/2016,144000,English,Yes,Yes,0,14686,23/09/2022,1080,1800,24,No,9,Aakash Dodia
https://youtu.be/RjDO6IQrNww,2003296,Beach Paavangal | Parithabangal,https://www.youtube.com/c/Parithabangal,Gopi and Sudhakar,Male,3880000,562910909,0:11:23,683,06/09/2022,122000,Tamil,Yes,Yes,0,2254,20/09/2022,1080,260,15,No,4,Thinesh
https://youtu.be/RJRYLrkvOyA,1299906,How ADANI's Genius CASH FLOW STRATEGY fuelled the SUPERFAST expansion of ADANI Group? : Case study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,0:13:14,794,23/07/2022,41713,English,Yes,Yes,5,2900,23/09/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/rN0HrbDDmZ8,1157701,What Steve Jobs learnt from Nike's marketing campaign that beat it's rival Adidas,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,0:12:19,739,24/10/2020,50749,English,Yes,Yes,3,2000,17/09/2022,1080,171,9,No,7,Shashank
https://youtu.be/RqckrQW54kE,21206268,PM Modi's speech at launch of PM Kisan Samman Nidhi Yojana in Gorakhpur UP PMO,https://www.youtube.com/c/pmoindia,Narendra Modi,Male,1810000,245962982,0:56:34,"3,394.00",24/02/2019,49000,Hindi,Yes,Yes,0,0,N/A,1080,3800,14,Yes,0,Sanjay Lakshmanan
https://youtu.be/rtLbdwAVZZM,20200,T20 World Cup 2022 Team India ??? Sanju Samson ?? ???? ???? ???? ?? ?? Video Viral ?? ??? | Pant,https://www.youtube.com/c/LallantopSports,Saurabh Diwedi,Male,55700,"15,104,435",0:03:15,195,17/09/2022,284,Hindi,No,Yes,1,57,26/08/2022,1080,500,15,No,4,Adarsh
https://youtu.be/RV170sqhm4Q,3351343,An Epic Journey to a Black Hole to Give You Goosebumps - 3D Animation,https://www.youtube.com/c/BRIGHTSIDEOFFICIAL,BRIGHT SIDE,N/A,44000000,10161208798,0:08:26,506,30/11/2020,,English,Yes,Yes,1,4238,25/09/2022,1080,4708,48,No,19,Harshit Prajapat
https://youtu.be/RxE1s0GiGi0,1073713,Who Would Even Do This?,https://www.youtube.com/c/MattsOffRoadRecovery,Matt's Off Road Recovery,Male,1270000,447103787,0:17:27,"1,047.00",14/09/2022,42000,English,No,Yes,0,1600,20/09/2022,1080,501,15,No,1,Jaimo
https://youtu.be/sBBMRBVvVis,1641054,"Can India's ONDC KILL Amazon, Flipkart & Zomato? : ONDC Business Case Study",https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,16:00:00,"57,600.00",24/05/2022,54465,English,Yes,Yes,1,2400,22/09/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/SBVoME8hZ-I,1140685,How Amazon Is Giving Rivian An Edge In The EV Industry,https://www.youtube.com/c/CNBC,CNBC,N/A,2810000,143122,0:13:24,804,28/08/2022,13000,English,Yes,Yes,1,1200,09/01/2022,1080,259,57,No,2,Sanjay Lakshmanan
https://youtu.be/SD4Z8dlZPd8,925319379,Badshah – Genda Phool | Jacqueline Fernandez | Payal Dev | Hit Anthem of the Year 2021,(8) Sony Music India - YouTube,Sony Music India,Male,53200000,25516868039,0:02:53,173,26/03/2020,6400000,Hindi,No,Yes,0,230034,23/09/2022,1080,3200,5000,Yes,14,Aakash Dodia
https://youtu.be/SDH0EMmN_f8,1536609,Dad & Son - Marriage Proposal | Jump Cuts | Hari & Naresh,https://www.youtube.com/c/jumpcuts,Hari baskar,Male,2270000,268584946,0:09:59,599,04/08/2021,130000,Tamil,No,Yes,0,3658,20/08/2022,2160,113,17,No,0,Thinesh
https://youtu.be/SGpTBKbGcQ8,1291717,How PAKISTAN committed SUICIDE with its ECONOMY ? : Pakistani Economic Crisis case study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,0:18:03,"1,083.00",19/04/2022,47834,English,Yes,Yes,8,5100,23/09/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/sIl8vsWrD8o,71958363,When I met a Delhi Girl | Zakir Khan | Stand Up Comedy | AIB Diwas,(2) Zakir Khan - YouTube,Zakir Khan,Male,7180000,619626795,0:11:41,701,06/05/2016,1900000,Hindi,No,Yes,0,23991,23/09/2022,1080,119,2,No,2,Aakash Dodia
https://youtu.be/sJS_AJEMBoE,1324690,How to Read Effectively for UPSC? IAS Exam Study Techniques by Manuj Jindal AIR 53 to improve skills,https://www.youtube.com/c/ManujJindalIAS,Manuj Jindal,Male,392000,20993219,0:22:38,"1,358.00",06/12/2021,51000,English,No,Yes,0,1345,28/09/2021,1080,192,25,Yes,0,Sanjay Lakshmanan
https://youtu.be/sLZnAZynTmw,10268006,Funny Moments From The Lok Sabha Oath Taking Ceremony,https://www.youtube.com/c/BrutIndia,Brut India,N/A,1460000,612840321,0:03:02,182,20/06/2019,360000,English,No,Yes,0,1100,28/05/2022,1080,1800,11,No,0,Sanjay Lakshmanan
https://youtu.be/sOTMK40gQNI,685763,Vendhu Thanindhathu Kaadu Review -Silambarasan TR | GVM | A.R.Rahman | VTK Review,https://www.youtube.com/c/EmptyHandAjithsri,Empty Hand,Male,1330000,198625300,0:08:38,518,15/09/2022,30000,Tamil,No,No,0,2300,20/09/2022,1080,244,10,No,1,Jaimo
https://youtu.be/SPP6UHjn-IM,2497931,Rait Zara Si - Arijit Singh | Slowed Reverb | Midnight Chill,https://www.youtube.com/c/MidnightChill,Midnight Chill,N/A,71900,14169296,0:05:49,349,24/08/2022,34000,Hindi,No,No,3,369,25/09/2022,720,111,6,No,3,Harshit Prajapat
https://youtu.be/sqisjJRx5mo,19777,"Venice, Italy ???? | Summer Walking Tour 2022 - 4K/60fps HDR",https://www.youtube.com/c/Touristers,Tourister,Female,172000,36422500,1:39:55,"5,995.00",14/09/2022,210,English,No,Yes,0,18,20/09/2022,2160,383,10,No,2,Jaimo
https://youtu.be/SwBCEcVQcWY,40,Excel Password Encryption to Open and Modify in Excel,https://www.youtube.com/results?search_query=your+excel+guy,Kadhiravan Jayachandhiran,Male,324,2797,0:02:43,163,08/04/2022,1,English,Yes,Yes,0,0,N/A,1080,66,5,No,0,Thinesh
https://youtu.be/SzuZnh91U8E,46778274,Pawn Stars: 5 SUPER RARE ILLEGAL ITEMS | History,(16) Pawn Stars - YouTube,Pawn Stars,Male,2700000,2398809253,0:20:53,"1,253.00",27/02/2021,398000,English,Yes,Yes,0,11618,23/09/2022,1080,1300,44,Yes,1,Aakash Dodia
https://youtu.be/t_F4W3ucUG4,24807,Drag Race ft. @Faisal Khan x @RiderGirl Vishakha | Mobil Super 4W Campaign,https://www.youtube.com/c/RiderGirlVishakha/featured,RiderGirl Vishakha,Female,1003000,81943110,0:05:00,300,03/09/2022,1400,English,No,Yes,1,63,13/09/2022,1080,623,54,No,0,Jaimo
https://youtu.be/t0TCjk79MvM,18431248,PM Modi interacts with the beneficiaries of Pradhan Mantri Awas Yojana from across India via VC,https://www.youtube.com/user/pibindia,Pib India,N/A,1610000,222849226,0:29:26,"1,766.00",06/05/2018,50000,Hindi,Yes,No,0,3435,28/09/2020,1080,6700,55,Yes,0,Sanjay Lakshmanan
https://youtu.be/TckGcxwknYU,26964796,APJ Abdul Kalam interacts with Children -Asianet News Edufest: Part 3,https://www.youtube.com/c/asianetnews,A P J Abdul Kalam,Male,7110000,4325711836,0:15:28,928,07/02/2012,600000,English,No,Yes,0,102,28/09/2017,1080,180000,210,No,6,Sanjay Lakshmanan
https://youtu.be/tCqTU6d4qls,130252161,FRUIT SALAD | Colourful Healthy Fruits mixed salad recipe | Fruits Cutting and Eating in Village,(13) Village Cooking Channel - YouTube,Village Cooking Channel,Male,18000000,4628168914,0:11:13,673,13/03/2020,1000000,Hindi,No,Yes,0,22854,23/09/2022,1080,213,40,No,0,Aakash Dodia
https://youtu.be/tERFbEtkv0k,995293,England Legends VS West Indies Legends,https://www.youtube.com/channel/UCYnMzKK6hcpnlRCxGnPwk6Q,Colors Cineplex,Male,7300000,"248,446,803",0:13:58,838,18/09/2022,2800,Hindi,No,Yes,3,328,21/09/2022,1080,500,20,No,2,Adarsh
https://youtu.be/tG2GJZcBKOE,17579589,A Day in the Life of a Minimalist,https://www.youtube.com/c/MattDAvella/featured,MattDAvella,Male,3510000,258191327,0:07:33,453,16/10/2018,500000,English,Yes,Yes,0,20632,23/09/2022,1080,399,15,No,0,Aakash Dodia
https://youtu.be/tnF_JvV2j8A,1535947,I jacob thomas ips,https://www.youtube.com/channel/UCpp_oKgF30vkhF1WDcX64mg,Sajan Scaria,Male,1640000,1232900462,0:06:56,416,08/01/2019,12000,Malayalam,No,Yes,2,930,28/09/2020,1080,13000,7,No,0,Sanjay Lakshmanan
https://youtu.be/Tru9NqcMZoQ,1778224,EVARINI ADAGANU Video Song - Sita Ramam (Telugu) Dulquer Mrunal Vishal,https://www.youtube.com/c/SonyMusicSouth,Sony Music South,N/A,12900000,7518055979 ,0:02:40,160,21/09/2022,201,Telugu,No,Yes,0,2540,25/09/2022,1080,457,17,Yes,0,Sanjay Lakshmanan
https://youtu.be/tSdJOhdh1iM,959141,Ghor Kalyug Hai Bhai! Kya Karein?,https://www.youtube.com/channel/UCzdMY6Qsv9CrsNCPgtZlrIw,TRS Clips ?????,N/A,421000,36701035,0:04:50,290,09/03/2022,38000,Hindi,No,No,3,1319,25/09/2022,1080,538,19,No,4,Harshit Prajapat
https://youtu.be/tYf0BoFe9D8,344612216,100 Days Building A Modern Underground Hut With A Grass Roof And A Swimming Pool,(14) Mr.Heang Update - YouTube,Mr. Heang Update,Male,7150000,"1,185,376,268 ",0:20:16,"1,216.00",05/05/2022,3300000,N/A,No,Yes,0,81335,23/09/2022,1080,21,1,No,0,Aakash Dodia
https://youtu.be/TZgyeEE2hx4,12757453,MIDDLE CLASS RESTAURANT PROBLEMS : STAND UP COMEDY -Kenny Sebastian,https://www.youtube.com/c/KennySebastian,Kenny Sebastian,Male,220000,288001029,0:07:24,444,13/07/2015,206000,English,Yes,Yes,0,2453,28/09/2021,1080,257,20,No,0,Sanjay Lakshmanan
https://youtu.be/UAhi9TlpDYQ,578539,Journey to the Andromeda Galaxy Faster Than the Speed of Light! (4K),https://www.youtube.com/c/V101Science,V101Science,N/A,698000,89909868,0:08:44,524,08/04/2022,11000,English,Yes,Yes,1,625,24/09/2022,2160,133,24,No,2,Harshit Prajapat
https://youtu.be/Uc4_jMrB0iw,280543,"V-24 | MALAYSIA FOR ESL ONE! - DAY 1 VLOG | ft MortaL, Thug | Life Uncut",https://www.youtube.com/c/sc0utOP,Tanmay Singh,Male,4510000,545401335,0:08:40,520,30/08/2022,35000,Hindi,No,Yes,0,512,18/09/2022,1080,865,5,No,1,Thinesh
https://youtu.be/UEVfwDpxTRk,13658451,5 CRAZIEST Convict Reactions To A Life Sentence,https://www.youtube.com/c/Courtroom,Court Room,Male,58200,25531376,0:09:40,580,12/06/2022,75000,English,Yes,Yes,0,9417,23/09/2022,1080,7,0,No,0,Aakash Dodia
https://youtu.be/uI28nolXB-Q,16370,Hidden Village Of Sikkim / RANIDHUNGA TREK / Tour Guide / West Sikkim/ Day-4,https://www.youtube.com/channel/UCQ9xZBXdzb_e421/09/2022PaJiZJkA/featured,Vlogon With Prashant,Male,133000,9718165,0:26:08,"1,568.00",18/09/2022,716,Hindi,No,Yes,1,100,24/09/2022,1080,124,11,No,1,Jaimo
https://youtu.be/ulB42akJKBY,10563,India's Maharajas Beyond Dancing Girls & Elephants by Manu S Pillai,https://www.youtube.com/c/SarmayaArtsFoundation,Sarmaya Arts Foundation,N/A,4100,321052,0:55:11,"3,311.00",05/02/2022,9407,English,Yes,Yes,0,27,28/09/2021,1080,237,20,No,4,Sanjay Lakshmanan
https://youtu.be/UPdd5fb62og,456281,"Conscious Planet - The Way Forward | Shri Narendra Modi & Sadhguru | 5 June, 11 AM IST - LIVE",https://www.youtube.com/c/sadhguru,Sadhguru,Male,10500000,1312107043,0:48:50,"2,930.00",05/06/2022,23000,English,Yes,Yes,2,942,25/09/2022,1080,2612,155,No,23,Harshit Prajapat
